player_name,foot_enc,match_time,score_diff,is_shootout,home_away,pressure_index,zone_target,source
Romelu Lukaku Menama,0,5,0,1,0,6.5,TL,synthetic
Ferrán Torres García,1,25,2,0,1,1,ML,synthetic
Federico Bernardeschi,0,65,-1,0,1,4.33,MC,synthetic
Craig Gardner,1,83,1,1,1,6.5,TL,synthetic
Francesc Fàbregas i Soler,1,51,-1,0,1,3.4,BL,synthetic
Guro Reiten,0,49,-2,0,1,1.96,BR,synthetic
Valter Birsa,0,85,0,0,0,5.67,BC,synthetic
Mohamed Salah,0,73,0,0,0,4.87,TC,synthetic
Marcus Rashford,1,52,-1,0,0,3.47,MR,synthetic
Artem Dzyuba,1,57,2,0,0,2.28,BR,synthetic
Manuel Ugarte Ribeiro,1,104,-3,0,1,2.08,TL,synthetic
Terem Igobor Moffi,0,98,-1,1,0,6.53,BC,synthetic
Mario Barwuah Balotelli,1,54,0,0,0,3.6,TR,synthetic
Mattia Destro,1,90,0,0,1,6,BC,synthetic
Douglas Luiz Soares de Paulo,1,60,-1,0,0,4,BL,synthetic
Lionel Andrés Messi Cuccittini,0,62,-3,0,0,1.24,BR,synthetic
Carole da Silva Costa,1,90,-1,0,0,6,TL,synthetic
Kai Havertz,0,1,-1,0,1,0.07,MR,synthetic
Andy Delort,1,35,0,0,0,2.33,ML,synthetic
Shuang Wang,0,49,0,0,1,3.27,TC,synthetic
Fyodor Smolov,1,84,1,0,0,5.6,ML,synthetic
Mikel Oyarzabal Ugarte,0,81,0,1,1,6.5,BC,synthetic
Tameka Yallop,1,40,0,0,1,2.67,MR,synthetic
Wissam Ben Yedder,1,97,-1,0,1,6.47,BL,synthetic
Moise Bombito,1,108,-1,1,0,7.2,ML,synthetic
Salem Mohammed Al Dawsari,1,112,2,0,1,4.48,MR,synthetic
Lionel Andrés Messi Cuccittini,0,1,0,0,1,0.07,MR,synthetic
Carlos Soler Barragán,1,50,0,1,0,6.5,BR,synthetic
Moussa Niakhate,0,59,-1,0,1,3.93,BC,synthetic
Jonathan David,1,11,1,0,0,0.73,MR,synthetic
Jennifer Hermoso Fuentes,0,86,1,0,0,5.73,MC,synthetic
Jaime Mata Arnaiz,1,64,0,0,0,4.27,TR,synthetic
Steven Fletcher,0,79,1,0,0,5.27,MR,synthetic
Saúl Berjón Pérez,1,51,-1,0,1,3.4,TL,synthetic
Ryder Matos Santos,1,80,1,0,1,5.33,BR,synthetic
Aubrey Maphosa Modiba,0,60,-2,0,1,2.4,MC,synthetic
Achraf Hakimi Mouh,1,57,0,0,1,3.8,TL,synthetic
Hatem Ben Arfa,0,51,0,0,0,3.4,MC,synthetic
Lucas Rodrigo Biglia,1,45,0,0,0,3,BR,synthetic
Daniel Parejo Muñoz,1,81,-1,0,0,5.4,ML,synthetic
Francesc Fàbregas i Soler,1,57,0,0,0,3.8,MC,synthetic
Paulo Bruno Exequiel Dybala,0,5,0,0,0,0.33,BR,synthetic
Lynn Raenie Williams,1,72,2,0,1,2.88,BL,synthetic
Manuel Obafemi Akanji,1,72,0,0,1,4.8,MC,synthetic
Kelley Maureen O'Hara,1,63,-1,0,1,4.2,TC,synthetic
Katie Zelem,1,59,-1,0,0,3.93,MR,synthetic
Saúl Berjón Pérez,1,46,0,0,1,3.07,TR,synthetic
Melissa Lawley,1,76,1,0,0,5.07,BC,synthetic
Lionel Andrés Messi Cuccittini,0,68,-3,0,1,1.36,BL,synthetic
Victor Okoh Boniface,1,86,0,0,0,5.73,BR,synthetic
Sergio Leonel Agüero del Castillo,1,55,-1,0,0,3.67,BR,synthetic
Francesca Kirby,1,71,2,0,1,2.84,BR,synthetic
Răzvan Gabriel Marin,1,48,-1,0,0,3.2,ML,synthetic
Thierry Henry,1,47,-2,0,1,1.88,MR,synthetic
Eden Hazard,1,66,1,0,1,4.4,MR,synthetic
Rubén Castro Martín,1,89,3,0,1,1.78,BL,synthetic
Bojan Krkíc Pérez,1,36,1,0,0,2.4,BC,synthetic
José Antonio García Rabasco,1,76,-1,0,0,5.07,BC,synthetic
Maren Nævdal Mjelde,1,54,0,0,0,3.6,ML,synthetic
Lars Edi Stindl,1,85,0,1,0,6.5,BC,synthetic
Ronaldo de Assis Moreira,1,30,1,0,1,2,MR,synthetic
Samuel Eto''o Fils,1,30,1,0,1,2,BL,synthetic
Álvaro Borja Morata Martín,1,61,-2,0,1,2.44,TL,synthetic
Mohamed Salah,0,32,0,0,0,2.13,BC,synthetic
Marco Reus,1,13,1,0,1,0.87,BL,synthetic
Mauricio Ricardo Pinilla Ferreira,1,62,0,0,1,4.13,TC,synthetic
Josip IličiāE0,105,105,0,0,1,7,TR,synthetic
Luca Cigarini,1,69,2,1,1,6.5,ML,synthetic
Andrej KramariāE1,1,41,3,0,0,0.82,MR,synthetic
James Philip Milner,1,86,1,0,0,5.73,BR,synthetic
Alex Greenwood,0,73,0,0,1,4.87,BR,synthetic
Bruno Miguel Borges Fernandes,1,62,0,1,0,6.5,BL,synthetic
Antoine Griezmann,0,22,-1,0,0,1.47,TC,synthetic
Lionel Andrés Messi Cuccittini,0,23,-1,0,0,1.53,BR,synthetic
Lionel Andrés Messi Cuccittini,0,61,0,0,0,4.07,BR,synthetic
Paul Verhaegh,1,52,1,0,0,3.47,TC,synthetic
Thierry Henry,1,65,1,0,0,4.33,BL,synthetic
Iván Daniel Alonso Vallejo,0,89,2,0,1,3.56,MR,synthetic
Xabier Prieto Argarate,1,101,-1,0,1,6.73,MR,synthetic
Eve Perisset,1,34,0,0,0,2.27,BL,synthetic
Antonio Candreva,1,74,-1,0,1,4.93,TL,synthetic
Christy Onyenaturuchi Ucheibe,1,63,0,0,1,4.2,TR,synthetic
Evidence Makgopa,1,15,2,0,1,0.6,ML,synthetic
María Francesca Caldentey Oliver,1,66,1,0,0,4.4,BL,synthetic
Alexandre Lacazette,1,3,0,0,0,0.2,TC,synthetic
Lionel Andrés Messi Cuccittini,0,15,-1,0,0,1,ML,synthetic
Ronaldo de Assis Moreira,1,54,1,0,1,3.6,TC,synthetic
Pierre-Michel Lasogga,1,29,1,0,1,1.93,TL,synthetic
Mary Boio Fowler,1,58,1,0,0,3.87,MC,synthetic
Ryad Boudebouz,0,72,-1,0,0,4.8,TC,synthetic
Salomon Armand Magloire Kalou,1,64,0,0,1,4.27,MC,synthetic
Natalia Kuikka,1,47,0,0,0,3.13,TR,synthetic
Saúl Berjón Pérez,1,63,2,0,0,2.52,BL,synthetic
Mahmoud Hamada,1,69,-1,0,0,4.6,TC,synthetic
Thomas Mangani,0,10,0,0,0,0.67,BL,synthetic
Mevlüt Erdinç,1,59,-2,1,0,6.5,BL,synthetic
Jonás Manuel Gutiérrez,1,68,-3,0,0,1.36,TC,synthetic
Lorenzo Insigne,1,118,-1,0,1,7.87,MC,synthetic
Aubrey Maphosa Modiba,0,35,1,0,0,2.33,MC,synthetic
Maximiliano Gastón López,1,107,0,0,0,7.13,MR,synthetic
Martin Braithwaite Christensen,1,29,0,0,0,1.93,BL,synthetic
Mile Jedinak,1,73,0,0,0,4.87,TL,synthetic
Rianna Dean,1,58,-1,0,0,3.87,TC,synthetic
Sandro Wagner,1,69,1,0,1,4.6,BC,synthetic
Kenza Dali,1,60,0,0,0,4,TC,synthetic
Marcelo BrozoviāE1,1,64,-2,0,1,2.56,BC,synthetic
Diego Armando Maradona,0,69,0,0,1,4.6,ML,synthetic
Lionel Andrés Messi Cuccittini,0,77,3,0,1,1.54,TC,synthetic
Stine Larsen,1,49,-2,0,1,1.96,BL,synthetic
Sergio Pellissier,1,31,3,0,1,0.62,TR,synthetic
Arnaldo Antonio Sanabria Ayala,1,82,-2,0,1,3.28,BR,synthetic
Răzvan Gabriel Marin,1,79,0,0,1,5.27,BR,synthetic
Antonio Di Natale,1,43,3,0,1,0.86,BC,synthetic
Mackenzie Arnold,1,75,3,0,0,1.5,BC,synthetic
Jamie Vardy,1,97,-1,0,0,6.47,TC,synthetic
Mohamed Abdel Monem,1,11,1,0,0,0.73,TL,synthetic
Ronaldo de Assis Moreira,1,54,0,0,0,3.6,MR,synthetic
Cristiano Ronaldo dos Santos Aveiro,1,61,0,0,0,4.07,MR,synthetic
Paulo Bruno Exequiel Dybala,0,4,1,0,1,0.27,MC,synthetic
Jonathan David,1,79,0,0,0,5.27,BL,synthetic
Roberto Trashorras Gayoso,1,88,-1,0,0,5.87,BL,synthetic
Cristiano Ronaldo dos Santos Aveiro,1,90,0,0,0,6,BC,synthetic
Benjamin Moukandjo Bilé,1,50,1,0,0,3.33,BR,synthetic
Pierre-Michel Lasogga,1,76,0,0,1,5.07,MR,synthetic
Cole Palmer,0,82,0,0,1,5.47,BC,synthetic
Antonio PeroševiāE0,0,79,1,1,1,6.5,TL,synthetic
Ander Herrera Agüera,1,115,-1,0,0,7.67,TL,synthetic
Oscar dos Santos Emboaba Júnior,1,16,-2,0,1,0.64,ML,synthetic
Mohamed Larbi,1,64,-2,1,1,6.5,BR,synthetic
José Antonio García Rabasco,1,18,0,0,0,1.2,TR,synthetic
Jonathan Calleri,1,78,0,0,1,5.2,TC,synthetic
Laros Duarte,1,1,1,0,0,0.07,TC,synthetic
Ronaldo de Assis Moreira,1,16,3,0,1,0.32,TR,synthetic
İlkay Gündoğan,1,94,-1,1,1,6.5,BR,synthetic
Sergio Canales Madrazo,0,63,0,0,1,4.2,ML,synthetic
Gabriel Teodoro Martinelli Silva,1,117,0,0,0,7.8,BC,synthetic
Ciro Immobile,1,52,0,0,0,3.47,BR,synthetic
Wendie Renard,1,83,2,0,1,3.32,BC,synthetic
Jorge Ortiz Mendoza,1,52,0,0,0,3.47,BR,synthetic
Jonathan Viera Ramos,1,75,0,0,1,5,TR,synthetic
Neymar da Silva Santos Junior,1,45,0,0,1,3,TR,synthetic
Thabang Amod Monare,1,63,0,0,0,4.2,TR,synthetic
Antonio Candreva,1,89,0,0,1,5.93,TL,synthetic
Patricia Guijarro Gutiérrez,1,4,-2,0,0,0.16,BR,synthetic
Víctor Casadesús Castaño,1,62,0,0,0,4.13,TR,synthetic
Haris SeferoviāE0,0,42,0,0,0,2.8,BL,synthetic
Shinji Kagawa,1,85,0,0,1,5.67,TR,synthetic
Giorgian Daniel De Arrascaeta Benedetti,1,27,0,1,1,6.5,ML,synthetic
Cristiano Ronaldo dos Santos Aveiro,1,43,0,0,1,2.87,MR,synthetic
Josip IličiāE0,0,59,1,0,1,3.93,BL,synthetic
Lionel Andrés Messi Cuccittini,0,51,-1,0,0,3.4,TR,synthetic
Daniel Chima Chukwu,1,63,1,0,1,4.2,TR,synthetic
Artem Dzyuba,1,68,0,0,1,4.53,TC,synthetic
Kalidou Koulibaly,1,90,0,0,1,6,ML,synthetic
Fabio Quagliarella,1,45,0,0,1,3,BC,synthetic
Stephanie-Elise Catley,0,80,-2,0,1,3.2,BR,synthetic
Francisco Alcácer García,1,27,2,0,0,1.08,TL,synthetic
Jerry Uche Mbakogu,1,13,1,0,0,0.87,BR,synthetic
Wes Hoolahan,0,64,3,0,1,1.28,BL,synthetic
Melween Ndongala,1,49,0,0,0,3.27,TL,synthetic
Anthony Modeste,1,95,1,0,1,6.33,TR,synthetic
Ross Barkley,1,62,1,0,1,4.13,BC,synthetic
Lionel Andrés Messi Cuccittini,0,70,0,0,0,4.67,TR,synthetic
Harry Maguire,1,67,2,0,0,2.68,BR,synthetic
Leonardo Bonucci,1,90,1,0,0,6,MC,synthetic
Marko Livaja,1,59,-1,0,0,3.93,BR,synthetic
Fábio Henrique Tavares,1,56,-1,0,1,3.73,MC,synthetic
Lionel Andrés Messi Cuccittini,0,58,0,0,1,3.87,TR,synthetic
Ronaldo de Assis Moreira,1,36,0,0,0,2.4,BL,synthetic
Marko ArnautoviāE1,1,33,0,0,1,2.2,MC,synthetic
Riyad Mahrez,0,51,0,0,1,3.4,TC,synthetic
Mario Barwuah Balotelli,1,51,1,0,0,3.4,BC,synthetic
Ander Herrera Agüera,1,59,1,0,0,3.93,BC,synthetic
Courtney Sweetman-Kirk,1,55,-1,0,1,3.67,BR,synthetic
Mohamed Larbi,1,61,0,0,1,4.07,BL,synthetic
João Victor de Albuquerque Bruno,1,79,1,0,0,5.27,MC,synthetic
Álvaro Vázquez García,1,108,1,0,1,7.2,TR,synthetic
Grady Diangana,0,58,-3,0,1,1.16,BR,synthetic
Gonzalo Ariel Montiel,1,26,0,1,1,6.5,BL,synthetic
Luka ModriāE1,1,41,-1,0,1,2.73,BC,synthetic
Lionel Andrés Messi Cuccittini,0,41,0,1,1,6.5,BL,synthetic
Paul-Georges Ntep de Madiba,1,105,3,0,0,2.1,BC,synthetic
Lionel Andrés Messi Cuccittini,0,82,-2,0,1,3.28,MC,synthetic
Nikita Parris,1,119,1,1,0,7.93,TL,synthetic
Antoine Griezmann,0,65,0,0,0,4.33,BR,synthetic
Islam Slimani,1,13,3,0,0,0.26,TL,synthetic
Megan Anna Rapinoe,1,99,1,0,1,6.6,TR,synthetic
Lionel Andrés Messi Cuccittini,0,52,-2,0,1,2.08,MR,synthetic
Javier Siverio Toro,1,83,0,0,1,5.53,TL,synthetic
Gylfi Þór Sigurðsson,1,56,1,0,0,3.73,TR,synthetic
Francisco Alcácer García,1,69,-1,0,0,4.6,BC,synthetic
Selma Bacha,0,46,1,0,0,3.07,MR,synthetic
Jorge Rolando Pereyra Díaz,1,72,-1,0,1,4.8,BL,synthetic
Courtney Sweetman-Kirk,1,78,-1,0,1,5.2,TL,synthetic
Andy Delort,1,94,0,0,0,6.27,ML,synthetic
M''Baye Babacar Niang,1,50,-1,0,0,3.33,TC,synthetic
Hanna Ulrika Bennison,1,7,2,0,1,0.28,TR,synthetic
Sergio Busquets i Burgos,1,65,-1,0,0,4.33,MC,synthetic
Amel Majri,0,48,0,0,0,3.2,MC,synthetic
Gerard Moreno Balaguero,0,42,0,0,0,2.8,ML,synthetic
Roy Krishna,1,74,0,0,0,4.93,BC,synthetic
Eden Hazard,1,104,2,1,1,6.5,MC,synthetic
Randal Kolo Muani,1,88,0,0,1,5.87,BR,synthetic
Michael Krohn-Dehli,1,76,1,0,1,5.07,ML,synthetic
Leah Williamson,1,61,-1,0,1,4.07,TC,synthetic
Andreas Granqvist,1,77,0,0,0,5.13,TR,synthetic
Lionel Andrés Messi Cuccittini,0,88,-1,0,0,5.87,BR,synthetic
Katrina Gorry,1,70,1,0,0,4.67,ML,synthetic
Sergio Leonel Agüero del Castillo,1,2,0,1,1,6.5,BR,synthetic
Antoine Griezmann,0,61,-1,0,1,4.07,BL,synthetic
Cédric Bakambu,1,52,1,0,1,3.47,TR,synthetic
Kim Little,1,74,0,0,0,4.93,TR,synthetic
Harry Kane,1,89,0,0,1,5.93,TC,synthetic
Charlie Wellings,1,75,-2,0,0,3,ML,synthetic
Antoine Griezmann,0,87,2,0,1,3.48,BL,synthetic
Marcos Antonio Senna da Silva,1,34,0,0,0,2.27,ML,synthetic
Lionel Andrés Messi Cuccittini,0,50,1,1,0,6.5,BR,synthetic
Zakhele Lerato Lepasa,1,51,-2,1,0,6.5,TL,synthetic
Stine Larsen,1,33,0,0,1,2.2,BL,synthetic
Wendie Renard,1,49,0,0,1,3.27,TR,synthetic
Youssef El-Arabi,1,30,0,0,0,2,BR,synthetic
Pablo Sarabia García,0,22,0,1,0,6.5,TL,synthetic
Jure Balkovec,0,86,1,0,1,5.73,BR,synthetic
Roberto Trashorras Gayoso,1,65,2,1,0,6.5,ML,synthetic
Jure Balkovec,0,9,-1,0,1,0.6,TR,synthetic
Luis Alberto Suárez Díaz,1,74,1,0,0,4.93,TL,synthetic
Youssef El-Arabi,1,25,-1,0,0,1.67,ML,synthetic
Andrea Lazzari,0,100,-3,0,0,2,ML,synthetic
Simone Verdi,1,13,0,0,1,0.87,BR,synthetic
Dušan TadiāE0,0,51,-1,0,0,3.4,BR,synthetic
Borja González Tomás,1,39,1,0,1,2.6,TL,synthetic
Mohamed Zeki Amdouni,1,47,0,0,1,3.13,MR,synthetic
Igor Angulo Albóniga,0,59,0,0,0,3.93,TL,synthetic
Adam Johnson,0,82,1,0,1,5.47,TC,synthetic
Ruud van Nistelrooy,1,54,2,0,0,2.16,BL,synthetic
Marcus Rashford,1,111,0,0,0,7.4,MR,synthetic
Valérie Gauvin,1,83,0,0,0,5.53,BR,synthetic
Lionel Andrés Messi Cuccittini,0,60,1,0,0,4,BR,synthetic
Andrej KramariāE1,1,92,-1,0,1,6.13,TC,synthetic
José Javier Barkero Saludes,0,78,3,0,0,1.56,BL,synthetic
Ross Barkley,1,66,-1,0,0,4.4,BL,synthetic
Lucas Rodrigo Biglia,1,60,-2,0,0,2.4,BL,synthetic
Alessio Cerci,0,60,1,0,0,4,MC,synthetic
Lionel Andrés Messi Cuccittini,0,59,-1,0,0,3.93,MR,synthetic
Bas Dost,1,5,0,0,1,0.33,MC,synthetic
Julián Álvarez,1,17,0,0,0,1.13,ML,synthetic
Andrea Belotti,1,100,-1,0,0,6.67,BL,synthetic
Thibault Giresse,0,61,0,0,1,4.07,BC,synthetic
Nuno Mendes,0,117,0,0,0,7.8,TR,synthetic
Mario MandžukiāE1,1,41,-2,0,0,1.64,ML,synthetic
Sérgio Paulo Barbosa Valente,0,68,0,0,0,4.53,MC,synthetic
Lucy Hope,1,67,0,0,0,4.47,BR,synthetic
Haris SeferoviāE0,0,75,-1,0,0,5,TR,synthetic
Frank Lampard,1,76,1,0,1,5.07,ML,synthetic
Charlie Daniels,0,63,0,1,1,6.5,BC,synthetic
Fábio Henrique Tavares,1,29,-3,0,0,0.58,ML,synthetic
Courtney Sweetman-Kirk,1,47,1,0,0,3.13,BR,synthetic
Greg Stewart,0,70,0,0,0,4.67,MR,synthetic
Marta Vieira da Silva,0,90,-2,0,1,3.6,TC,synthetic
Jaime Mata Arnaiz,1,110,-1,0,1,7.33,ML,synthetic
Daniel Chima Chukwu,1,87,-1,0,0,5.8,TC,synthetic
Harry Kane,1,65,-2,0,1,2.6,MC,synthetic
Fábio Henrique Tavares,1,94,0,0,0,6.27,ML,synthetic
Linda Dallmann,1,87,-1,0,0,5.8,TR,synthetic
Enzo Fernandez,1,37,-1,0,0,2.47,BC,synthetic
Gareth Frank Bale,0,87,0,0,0,5.8,BR,synthetic
Luis Alberto Suárez Díaz,1,7,-1,0,1,0.47,BL,synthetic
Isobel Mary Christiansen,1,4,-3,1,0,6.5,BL,synthetic
Mohamed Gasana Tchité,1,23,-1,0,1,1.53,BC,synthetic
Salma Paralluelo Ayingono,0,62,-1,1,1,6.5,BR,synthetic
Thomas Mangani,0,46,-1,0,0,3.07,TC,synthetic
Andreas Hoelgebaum Pereira,1,71,0,0,0,4.73,BC,synthetic
Inessa Kaagman,0,91,1,0,0,6.07,TC,synthetic
Chancel Mbemba Mangulu,1,48,1,0,1,3.2,TR,synthetic
Stephanie-Elise Catley,0,80,0,0,0,5.33,BL,synthetic
Ivan RakitiāE1,1,50,1,0,0,3.33,TC,synthetic
Robert Lewandowski,1,106,1,0,1,7.07,BR,synthetic
Harry Maguire,1,53,0,0,1,3.53,BR,synthetic
Eric Dier,1,87,1,0,1,5.8,TL,synthetic
Rianna Dean,1,71,0,0,1,4.73,MR,synthetic
Teun Koopmeiners,0,24,1,0,1,1.6,BR,synthetic
Sergio Canales Madrazo,0,64,0,0,0,4.27,MR,synthetic
Daniel Didavi,0,37,1,0,0,2.47,MR,synthetic
Hatem Ben Arfa,0,10,1,0,1,0.67,BL,synthetic
Duje Čop,1,51,-2,0,0,2.04,MC,synthetic
Yomira Tibisay Pinzón Ríos,1,26,1,1,0,6.5,MC,synthetic
Gonzalo Gerardo Higuaín,1,84,-2,0,1,3.36,BL,synthetic
Rafael Mir Vicente,1,68,0,0,0,4.53,BR,synthetic
Troy Deeney,1,77,0,1,0,6.5,TL,synthetic
Luca Toni,1,48,1,0,0,3.2,TC,synthetic
Kenza Dali,1,49,-2,0,1,1.96,TL,synthetic
Alphonso Davies,0,77,0,0,1,5.13,TL,synthetic
Cristiano Ronaldo dos Santos Aveiro,1,62,0,0,1,4.13,ML,synthetic
Alexander Meier,1,35,-2,0,1,1.4,BR,synthetic
Gylfi Þór Sigurðsson,1,80,0,0,1,5.33,TR,synthetic
Mattia Destro,1,60,0,0,0,4,BL,synthetic
Simone Verdi,1,58,-2,0,0,2.32,ML,synthetic
Vladimir Koman Jr.,1,66,1,0,1,4.4,BR,synthetic
Alberto Bueno Calvo,1,50,-2,0,0,2,TC,synthetic
Domenico Berardi,0,79,-1,0,1,5.27,ML,synthetic
Wendie Renard,1,74,0,0,1,4.93,ML,synthetic
Achraf Hakimi Mouh,1,49,-2,0,1,1.96,TC,synthetic
Yohan Cabaye,1,107,2,0,1,4.28,TL,synthetic
Cheick Tidiane Diabaté,1,21,2,0,1,0.84,ML,synthetic
Benjamin Nivet,1,87,2,0,1,3.48,TR,synthetic
Josip IličiāE0,0,96,-1,0,1,6.4,TL,synthetic
Domenico Berardi,0,87,1,0,1,5.8,BR,synthetic
Lionel Andrés Messi Cuccittini,0,77,0,0,0,5.13,MC,synthetic
Antonio Di Natale,1,118,-1,0,0,7.87,TL,synthetic
Paul Verhaegh,1,67,0,1,1,6.5,BL,synthetic
Luka ModriāE1,1,66,-2,0,1,2.64,BL,synthetic
Maren Nævdal Mjelde,1,62,-3,0,1,1.24,BL,synthetic
Gonzalo Ariel Montiel,1,26,2,0,1,1.04,MC,synthetic
Lauren James,1,73,0,1,0,6.5,TC,synthetic
Cristiano Ronaldo dos Santos Aveiro,1,77,1,0,0,5.13,BL,synthetic
Cédric Bakambu,1,84,0,0,0,5.6,MC,synthetic
Neymar da Silva Santos Junior,1,58,-2,0,1,2.32,BR,synthetic
Teboho Mokoena,1,81,0,0,0,5.4,ML,synthetic
Mario Gómez García,1,78,-1,0,0,5.2,TR,synthetic
Lionel Andrés Messi Cuccittini,0,75,-2,0,0,3,TR,synthetic
Roberto Trashorras Gayoso,1,64,-3,0,0,1.28,ML,synthetic
Katie Zelem,1,88,0,1,0,6.5,ML,synthetic
Sloan Privat,0,43,-1,1,1,6.5,MR,synthetic
Roberto Trashorras Gayoso,1,67,0,0,1,4.47,ML,synthetic
Sergio Ramos García,1,43,2,1,0,6.5,BR,synthetic
Bukayo Saka,0,63,1,0,0,4.2,TR,synthetic
Cristiano Ronaldo dos Santos Aveiro,1,54,1,0,1,3.6,BR,synthetic
Igor Angulo Albóniga,0,64,-1,0,0,4.27,ML,synthetic
Jefferson David Savarino Quintero,1,43,1,0,1,2.87,ML,synthetic
Lindsey Michelle Horan,1,55,0,0,0,3.67,BR,synthetic
Nikola VlašiāE1,1,59,0,1,1,6.5,BL,synthetic
Ricardo Iván Rodríguez Araya,0,33,-1,0,1,2.2,BR,synthetic
Shuang Wang,0,84,-1,0,0,5.6,MR,synthetic
Katie Zelem,1,79,0,0,0,5.27,MC,synthetic
Moritz Hartmann,1,27,-1,0,1,1.8,BL,synthetic
Claudio Miguel Pizarro Bossio,1,71,1,0,1,4.73,BL,synthetic
Jordy Josué Caicedo Medina,1,88,0,0,0,5.87,TL,synthetic
Daniel Parejo Muñoz,1,91,0,0,1,6.07,TC,synthetic
Giorgian Daniel De Arrascaeta Benedetti,1,65,1,0,0,4.33,BR,synthetic
Rachel Daly,1,63,0,0,1,4.2,BL,synthetic
Manuel Agudo Durán,1,5,-1,0,0,0.33,BC,synthetic
Leonardo Bonucci,1,80,0,0,1,5.33,TR,synthetic
Moritz Hartmann,1,55,2,0,1,2.2,BR,synthetic
Marcelo Vieira da Silva Júnior,0,16,-2,0,0,0.64,ML,synthetic
Borja González Tomás,1,87,-1,0,0,5.8,TL,synthetic
Éder Gabriel Militão,1,119,0,0,1,7.93,ML,synthetic
Éder Gabriel Militão,1,17,1,1,1,6.5,ML,synthetic
Yunus Mallı,1,35,1,0,1,2.33,TL,synthetic
Lionel Andrés Messi Cuccittini,0,47,1,0,0,3.13,BR,synthetic
Bruno Miguel Borges Fernandes,1,53,1,0,1,3.53,BR,synthetic
Miralem PjaniāE1,1,26,0,0,0,1.73,TC,synthetic
Ángel Lafita Castillo,1,11,-2,0,0,0.44,MR,synthetic
Jordy Josué Caicedo Medina,1,71,0,0,1,4.73,BC,synthetic
Yevhen Konoplyanka,1,90,-2,0,0,3.6,ML,synthetic
Jacques Zoua Daogari,1,76,1,0,0,5.07,MR,synthetic
Xabier Alonso Olano,1,46,-1,0,1,3.07,TR,synthetic
Jonathan Calleri,1,84,-3,0,1,1.68,ML,synthetic
Ivan Toney,1,73,3,0,1,1.46,ML,synthetic
Rubén Castro Martín,1,63,-1,0,0,4.2,BC,synthetic
Gerard Moreno Balaguero,0,57,0,0,1,3.8,TR,synthetic
Bradley Barcola,1,55,-2,1,0,6.5,TL,synthetic
Troy Deeney,1,57,3,0,1,1.14,BR,synthetic
Miguel Ángel Borja Hernández,1,46,-3,0,0,0.92,TC,synthetic
Alexandre Lacazette,1,68,0,0,1,4.53,BL,synthetic
María Francesca Caldentey Oliver,1,91,1,1,1,6.5,BL,synthetic
Inessa Kaagman,0,62,-1,0,1,4.13,TR,synthetic
Sandy Baltimore,0,73,-3,0,0,1.46,BR,synthetic
Lucas Rodrigues Moura da Silva,1,42,-2,0,1,1.68,ML,synthetic
Riyad Mahrez,0,108,-2,0,1,4.32,TR,synthetic
Sergei Ignashevich,1,4,1,0,1,0.27,TL,synthetic
Sandro Wagner,1,79,0,0,0,5.27,BR,synthetic
Filip KostiāE0,0,65,1,0,1,4.33,TR,synthetic
Bojan Krkíc Pérez,1,66,0,1,1,6.5,BC,synthetic
Cristiana Girelli,1,78,0,0,1,5.2,MC,synthetic
Wissam Ben Yedder,1,17,-1,0,1,1.13,BR,synthetic
Diego Maurício Machado de Brito,1,27,-1,0,0,1.8,TL,synthetic
Gonzalo Gerardo Higuaín,1,78,3,0,0,1.56,BC,synthetic
Gun Nathalie Björn,1,9,2,0,1,0.36,BR,synthetic
Ebony Salmon,1,6,0,0,1,0.4,BL,synthetic
Bertrand Isidore Traoré,0,13,1,0,1,0.87,TC,synthetic
Riko Ueki,1,88,1,0,0,5.87,BR,synthetic
Alexander Meier,1,69,-1,0,0,4.6,BC,synthetic
Chloe Kelly,1,53,-1,0,0,3.53,TR,synthetic
Frank Lampard,1,120,1,0,0,8,BR,synthetic
Mohamed Hany Gamal Eldemerdash,1,11,2,0,0,0.44,TL,synthetic
Marcos Aoás Corrêa,1,12,3,0,0,0.24,TC,synthetic
Milan Badelj,1,15,0,0,1,1,TL,synthetic
Sergei Ignashevich,1,7,-2,0,0,0.28,MR,synthetic
Thomas Müller,1,69,0,0,1,4.6,MC,synthetic
Cristiano Ronaldo dos Santos Aveiro,1,23,-2,0,0,0.92,TC,synthetic
Kai Havertz,0,56,3,0,0,1.12,MC,synthetic
James Morrison,1,16,0,1,1,6.5,BC,synthetic
Kadidiatou Diani,1,68,1,1,0,6.5,TC,synthetic
Ellie Madison Carpenter,1,120,-1,0,1,8,BL,synthetic
Jennifer Hermoso Fuentes,0,20,2,0,1,0.8,TR,synthetic
Sunil Chhetri,1,73,0,0,0,4.87,MR,synthetic
Floyd Ayité,1,12,1,1,0,6.5,ML,synthetic
Bruno Miguel Borges Fernandes,1,33,0,0,0,2.2,ML,synthetic
Charlie Daniels,0,55,1,0,1,3.67,TL,synthetic
Maximiliano Gastón López,1,64,-2,0,0,2.56,MR,synthetic
Mark Noble,1,46,-2,0,0,1.84,MC,synthetic
Lionel Andrés Messi Cuccittini,0,60,0,1,1,6.5,BL,synthetic
Kylian Mbappé Lottin,1,23,1,0,0,1.53,TR,synthetic
Melanie Leupolz,1,26,2,0,1,1.04,BR,synthetic
Ingrid Filippa Angeldal,1,88,1,0,0,5.87,TL,synthetic
Oriane Jean-François,1,68,0,0,1,4.53,TC,synthetic
